Y,X,Stop_ID,plt,weight,Order_ID
37.48021789,126.856949,S_944,0.26,60.0,O_2428
37.48021789,126.856949,S_944,2.46,2073.14,O_2429
37.48021789,126.856949,S_944,0.1,100.0,O_2430
37.48021789,126.856949,S_944,0.2,49.32,O_2431
37.48021789,126.856949,S_944,0.32,134.05,O_2432
37.48021789,126.856949,S_944,2.33,919.8,O_2433
37.48021789,126.856949,S_944,0.31,222.0,O_2434
37.29676402,127.1189815,S_726,3.0,3000.0,O_2435
37.29676402,127.1189815,S_726,1.72,571.06,O_2436
37.70361668,127.3259212,S_786,0.27,188.66,O_2437
37.36613244,127.2286186,S_961,0.67,500.0,O_2438
37.36613244,127.2286186,S_961,0.28,269.14,O_2439
37.36613244,127.2286186,S_961,0.54,540.0,O_2440
37.56015047,127.0814751,S_67,0.13,40.0,O_2441
37.56015047,127.0814751,S_67,0.11,36.0,O_2442
37.56015047,127.0814751,S_67,1.0,756.0,O_2443
37.56015047,127.0814751,S_67,0.3,136.4,O_2444
37.56015047,127.0814751,S_67,3.5,3500.6,O_2445
37.56015047,127.0814751,S_67,0.58,163.52,O_2446
37.64467793,126.8334694,S_628,3.0,2304.0,O_2447
37.64467793,126.8334694,S_628,0.78,247.09,O_2448
37.64467793,126.8334694,S_628,0.26,292.4,O_2449
37.64467793,126.8334694,S_628,0.14,120.0,O_2450
37.55479085,126.9644544,S_32,0.5,264.04,O_2451
37.55479085,126.9644544,S_32,0.23,70.4,O_2452
37.55479085,126.9644544,S_32,0.18,106.68,O_2453
37.55479085,126.9644544,S_32,1.0,540.0,O_2454
37.55479085,126.9644544,S_32,0.14,76.22,O_2455
37.54577416,126.9748246,S_35,0.4,208.3,O_2456
37.54577416,126.9748246,S_35,8.0,2641.92,O_2457
37.54577416,126.9748246,S_35,0.14,62.0,O_2458
37.54577416,126.9748246,S_35,1.83,1100.0,O_2459
37.54577416,126.9748246,S_35,0.34,283.0,O_2460
37.54577416,126.9748246,S_35,0.43,120.0,O_2461
37.54577416,126.9748246,S_35,0.13,40.0,O_2462
37.54577416,126.9748246,S_35,0.22,154.48,O_2463
37.0230248,127.2908741,S_1007,0.1,48.24,O_2464
37.0230248,127.2908741,S_1007,0.14,81.2,O_2465
37.0230248,127.2908741,S_1007,1.54,1122.03,O_2466
37.0230248,127.2908741,S_1007,0.33,120.0,O_2467
37.0230248,127.2908741,S_1007,0.71,720.0,O_2468
37.0230248,127.2908741,S_1007,1.95,958.36,O_2469
37.0230248,127.2908741,S_1007,0.11,67.6,O_2470
37.0230248,127.2908741,S_1007,0.6,416.0,O_2471
37.0230248,127.2908741,S_1007,0.46,142.8,O_2472
37.32064549,126.8495165,S_764,0.32,136.55,O_2473
37.32064549,126.8495165,S_764,3.2,2277.0,O_2474
37.32064549,126.8495165,S_764,0.35,160.27,O_2475
37.32064549,126.8495165,S_764,0.4,400.0,O_2476
37.32064549,126.8495165,S_764,0.52,133.72,O_2477
37.32064549,126.8495165,S_764,0.22,41.8,O_2478
37.32064549,126.8495165,S_764,0.28,115.28,O_2479
37.32064549,126.8495165,S_764,1.99,1039.48,O_2480
37.37605256,127.1346045,S_693,0.55,333.8,O_2481
37.37605256,127.1346045,S_693,1.09,494.83,O_2482
37.37605256,127.1346045,S_693,0.29,82.4,O_2483
37.37605256,127.1346045,S_693,0.42,277.5,O_2484
37.37605256,127.1346045,S_693,0.15,72.0,O_2485
37.37605256,127.1346045,S_693,0.14,70.0,O_2486
37.37605256,127.1346045,S_693,2.07,880.39,O_2487
37.37605256,127.1346045,S_693,0.56,45.0,O_2488
37.65464174,127.1776871,S_782,0.33,70.4,O_2489
37.65464174,127.1776871,S_782,0.18,53.94,O_2490
37.65464174,127.1776871,S_782,0.12,43.71,O_2491
37.65464174,127.1776871,S_782,1.66,1246.0,O_2492
37.65464174,127.1776871,S_782,0.18,70.0,O_2493
37.65464174,127.1776871,S_782,0.53,127.85,O_2494
37.5326712,126.6537481,S_541,0.23,115.97,O_2495
37.5326712,126.6537481,S_541,0.1,60.0,O_2496
37.5326712,126.6537481,S_541,0.1,50.16,O_2497
37.49157662,126.8891489,S_265,0.78,468.0,O_2498
37.49157662,126.8891489,S_265,0.17,53.74,O_2499
37.49157662,126.8891489,S_265,1.0,720.0,O_2500
37.49157662,126.8891489,S_265,5.01,4297.33,O_2501
37.49157662,126.8891489,S_265,0.13,37.9,O_2502
37.49157662,126.8891489,S_265,2.13,4120.85,O_2503
37.46512676,126.8690487,S_953,0.18,91.81,O_2504
37.46512676,126.8690487,S_953,1.0,1100.0,O_2505
37.46512676,126.8690487,S_953,0.21,50.14,O_2506
37.46512676,126.8690487,S_953,4.27,2186.3,O_2507
37.46512676,126.8690487,S_953,0.29,52.79,O_2508
37.48894469,126.9100394,S_318,0.12,151.12,O_2509
37.48894469,126.9100394,S_318,4.0,324.0,O_2510
37.48894469,126.9100394,S_318,0.2,240.0,O_2511
37.48894469,126.9100394,S_318,0.49,248.32,O_2512
37.48894469,126.9100394,S_318,0.23,252.0,O_2513
37.47881995,127.0516585,S_375,0.21,71.74,O_2514
37.47881995,127.0516585,S_375,0.39,157.16,O_2515
37.47881995,127.0516585,S_375,5.5,2774.88,O_2516
37.47881995,127.0516585,S_375,1.11,240.0,O_2517
37.47881995,127.0516585,S_375,4.75,1235.91,O_2518
37.47881995,127.0516585,S_375,0.41,92.0,O_2519
37.47881995,127.0516585,S_375,0.26,164.0,O_2520
37.61417599,126.9208071,S_183,0.43,263.25,O_2521
37.63208243,127.2056676,S_790,0.29,125.4,O_2522
37.75031395,127.0581527,S_889,0.21,39.5,O_2523
37.75031395,127.0581527,S_889,0.27,68.89,O_2524
37.56242289,126.9770419,S_18,0.96,615.18,O_2525
37.56242289,126.9770419,S_18,0.4,232.95,O_2526
37.48742998,126.7172026,S_506,0.3,120.0,O_2527
37.48742998,126.7172026,S_506,0.57,347.02,O_2528
37.48742998,126.7172026,S_506,2.0,288.0,O_2529
37.48742998,126.7172026,S_506,1.02,32.5,O_2530
37.62368848,126.9166888,S_180,2.99,2652.8,O_2531
37.62368848,126.9166888,S_180,0.23,78.68,O_2532
37.62368848,126.9166888,S_180,0.6,369.72,O_2533
37.62368848,126.9166888,S_180,0.29,105.41,O_2534
37.62368848,126.9166888,S_180,0.71,290.25,O_2535
37.68724049,126.7685472,S_647,0.18,150.0,O_2536
37.68724049,126.7685472,S_647,0.1,24.38,O_2537
37.68724049,126.7685472,S_647,0.52,35.61,O_2538
37.68724049,126.7685472,S_647,1.0,1000.0,O_2539
37.68724049,126.7685472,S_647,0.14,70.0,O_2540
37.68724049,126.7685472,S_647,2.18,507.8,O_2541
37.68724049,126.7685472,S_647,0.75,104.78,O_2542
37.55850972,127.0361515,S_53,11.98,5540.66,O_2543
37.55850972,127.0361515,S_53,0.21,67.5,O_2544
37.55850972,127.0361515,S_53,0.16,122.5,O_2545
37.55850972,127.0361515,S_53,0.14,91.56,O_2546
37.55850972,127.0361515,S_53,0.14,35.0,O_2547
37.55850972,127.0361515,S_53,0.14,140.0,O_2548
37.55850972,127.0361515,S_53,0.17,116.64,O_2549
37.55850972,127.0361515,S_53,0.98,1050.0,O_2550
37.44305053,127.1411825,S_656,0.1,20.0,O_2551
37.44305053,127.1411825,S_656,0.78,468.0,O_2552
37.44305053,127.1411825,S_656,1.7,1147.61,O_2553
37.44305053,127.1411825,S_656,0.24,77.08,O_2554
37.44305053,127.1411825,S_656,0.17,39.5,O_2555
37.44305053,127.1411825,S_656,0.57,367.3,O_2556
37.44305053,127.1411825,S_656,0.75,223.2,O_2557
37.42884238,127.104861,S_671,0.18,123.5,O_2558
37.42884238,127.104861,S_671,0.1,105.6,O_2559
37.42884238,127.104861,S_671,0.4,125.0,O_2560
37.42884238,127.104861,S_671,0.11,64.76,O_2561
37.42884238,127.104861,S_671,0.52,315.51,O_2562
37.42884238,127.104861,S_671,7.1,7814.4,O_2563
37.20601228,127.6622986,S_1075,0.23,252.0,O_2564
37.20601228,127.6622986,S_1075,0.67,480.0,O_2565
37.20601228,127.6622986,S_1075,0.63,165.96,O_2566
37.20601228,127.6622986,S_1075,0.44,264.0,O_2567
37.20601228,127.6622986,S_1075,0.17,13.5,O_2568
37.20601228,127.6622986,S_1075,0.1,39.6,O_2569
37.15235202,127.0732064,S_986,0.2,120.0,O_2570
37.15235202,127.0732064,S_986,0.15,32.62,O_2571
37.15235202,127.0732064,S_986,1.43,149.28,O_2572
37.15235202,127.0732064,S_986,0.21,105.94,O_2573
37.56631969,127.0454073,S_51,0.22,96.55,O_2574
37.56631969,127.0454073,S_51,0.36,265.06,O_2575
37.56631969,127.0454073,S_51,12.0,1152.0,O_2576
37.56631969,127.0454073,S_51,0.59,132.0,O_2577
37.56631969,127.0454073,S_51,0.12,81.0,O_2578
37.56631969,127.0454073,S_51,0.26,161.64,O_2579
37.56631969,127.0454073,S_51,0.61,422.19,O_2580
37.56631969,127.0454073,S_51,0.42,74.59,O_2581
37.48243727,126.7790032,S_749,2.19,2158.8,O_2582
37.48243727,126.7790032,S_749,0.1,72.0,O_2583
37.27781781,127.2308231,S_706,0.11,41.25,O_2584
37.27781781,127.2308231,S_706,0.38,115.2,O_2585
37.27781781,127.2308231,S_706,0.22,102.0,O_2586
37.27781781,127.2308231,S_706,0.52,298.32,O_2587
37.37546375,127.1180641,S_685,0.18,88.4,O_2588
37.58010825,126.9341504,S_202,0.17,99.0,O_2589
37.58010825,126.9341504,S_202,0.56,228.84,O_2590
37.58010825,126.9341504,S_202,1.0,432.0,O_2591
37.58010825,126.9341504,S_202,0.78,232.08,O_2592
37.38889395,126.7423901,S_910,0.24,48.33,O_2593
37.38889395,126.7423901,S_910,0.14,18.07,O_2594
37.38889395,126.7423901,S_910,0.47,290.0,O_2595
37.38889395,126.7423901,S_910,0.26,76.26,O_2596
37.4633815,127.2442807,S_967,0.14,144.0,O_2597
37.4633815,127.2442807,S_967,0.29,108.36,O_2598
37.4633815,127.2442807,S_967,1.56,471.01,O_2599
37.4633815,127.2442807,S_967,0.22,230.22,O_2600
37.4633815,127.2442807,S_967,0.5,155.82,O_2601
37.39039994,126.9642711,S_818,0.17,200.0,O_2602
37.39039994,126.9642711,S_818,0.1,64.86,O_2603
37.39039994,126.9642711,S_818,0.29,274.56,O_2604
37.39039994,126.9642711,S_818,0.52,47.28,O_2605
37.39039994,126.9642711,S_818,0.36,275.52,O_2606
37.39039994,126.9642711,S_818,1.0,1090.2,O_2607
37.39039994,126.9642711,S_818,3.05,588.14,O_2608
37.39039994,126.9642711,S_818,0.1,40.0,O_2609
37.39039994,126.9642711,S_818,0.33,320.0,O_2610
37.55937087,126.7593666,S_538,0.1,72.0,O_2611
37.55937087,126.7593666,S_538,2.88,1850.61,O_2612
37.55937087,126.7593666,S_538,0.24,64.12,O_2613
37.55937087,126.7593666,S_538,0.11,47.93,O_2614
37.55937087,126.7593666,S_538,3.09,2864.04,O_2615
37.55937087,126.7593666,S_538,4.78,1993.66,O_2616
37.55937087,126.7593666,S_538,0.31,114.0,O_2617
37.55937087,126.7593666,S_538,0.28,22.5,O_2618
37.31648737,127.0690037,S_743,0.92,839.67,O_2619
37.31648737,127.0690037,S_743,2.18,507.8,O_2620
37.31648737,127.0690037,S_743,0.14,18.07,O_2621
37.31648737,127.0690037,S_743,2.0,162.0,O_2622
37.31648737,127.0690037,S_743,0.14,140.0,O_2623
37.16223388,126.9049013,S_835,1.0,1000.0,O_2624
37.16223388,126.9049013,S_835,0.46,134.12,O_2625
37.16223388,126.9049013,S_835,0.67,850.76,O_2626
37.16223388,126.9049013,S_835,0.26,291.0,O_2627
37.16223388,126.9049013,S_835,1.0,400.0,O_2628
37.16223388,126.9049013,S_835,0.18,70.0,O_2629
37.16223388,126.9049013,S_835,0.28,160.4,O_2630
37.5416895,127.2139216,S_1062,0.98,705.0,O_2631
37.5416895,127.2139216,S_1062,0.2,47.3,O_2632
37.5416895,127.2139216,S_1062,0.12,52.5,O_2633
37.5416895,127.2139216,S_1062,0.29,207.0,O_2634
37.5416895,127.2139216,S_1062,7.44,3806.4,O_2635
37.43644671,126.7979837,S_896,0.24,199.49,O_2636
37.43644671,126.7979837,S_896,0.62,441.0,O_2637
37.43644671,126.7979837,S_896,0.15,91.76,O_2638
37.43644671,126.7979837,S_896,0.42,125.0,O_2639
37.43644671,126.7979837,S_896,0.26,196.84,O_2640
37.43644671,126.7979837,S_896,0.71,600.0,O_2641
37.43644671,126.7979837,S_896,0.45,88.13,O_2642
37.36540019,126.9392714,S_978,0.3,144.0,O_2643
37.63112824,127.1165535,S_1032,0.23,54.12,O_2644
37.63112824,127.1165535,S_1032,0.67,269.64,O_2645
37.63112824,127.1165535,S_1032,0.12,56.8,O_2646
37.63112824,127.1165535,S_1032,0.83,212.0,O_2647
37.24897314,127.3579683,S_997,0.21,144.0,O_2648
37.52397448,127.0227964,S_359,0.31,114.0,O_2649
37.52397448,127.0227964,S_359,0.13,19.16,O_2650
37.52397448,127.0227964,S_359,0.34,126.54,O_2651
37.505777,126.9665927,S_311,0.21,73.8,O_2652
37.505777,126.9665927,S_311,0.55,3.96,O_2653
36.99003881,127.0926502,S_870,0.14,49.18,O_2654
36.99003881,127.0926502,S_870,0.25,100.0,O_2655
36.99003881,127.0926502,S_870,1.0,219.9,O_2656
36.99003881,127.0926502,S_870,0.14,54.88,O_2657
37.43321057,127.1643838,S_679,0.86,284.44,O_2658
37.43321057,127.1643838,S_679,0.35,106.32,O_2659
37.43321057,127.1643838,S_679,0.23,231.0,O_2660
37.43321057,127.1643838,S_679,0.12,43.2,O_2661
37.49597383,127.046815,S_370,0.13,8.4,O_2662
37.49597383,127.046815,S_370,4.98,3944.94,O_2663
37.49597383,127.046815,S_370,1.03,1010.0,O_2664
37.49597383,127.046815,S_370,5.0,2250.0,O_2665
37.49597383,127.046815,S_370,2.5,907.2,O_2666
37.99131124,127.1890866,S_1045,0.13,90.0,O_2667
37.99131124,127.1890866,S_1045,0.98,220.0,O_2668
37.99131124,127.1890866,S_1045,0.2,171.39,O_2669
37.99131124,127.1890866,S_1045,1.67,727.9,O_2670
37.99131124,127.1890866,S_1045,0.63,152.49,O_2671
37.52810351,126.7364231,S_535,0.21,97.52,O_2672
37.52810351,126.7364231,S_535,0.13,68.91,O_2673
37.52810351,126.7364231,S_535,0.13,135.11,O_2674
37.52810351,126.7364231,S_535,0.1,0.02,O_2675
37.52810351,126.7364231,S_535,7.76,2656.46,O_2676
37.52810351,126.7364231,S_535,2.0,1048.0,O_2677
37.52810351,126.7364231,S_535,0.4,200.0,O_2678
37.61053624,127.035762,S_125,0.2,120.0,O_2679
37.5180156,126.8450865,S_233,0.31,87.33,O_2680
37.5180156,126.8450865,S_233,0.25,264.0,O_2681
37.5180156,126.8450865,S_233,0.74,399.28,O_2682
37.5180156,126.8450865,S_233,0.24,200.0,O_2683
37.5180156,126.8450865,S_233,0.76,123.01,O_2684
37.5180156,126.8450865,S_233,0.66,327.34,O_2685
37.5180156,126.8450865,S_233,0.22,102.0,O_2686
37.5180156,126.8450865,S_233,0.33,240.0,O_2687
37.5180156,126.8450865,S_233,0.23,117.35,O_2688
37.26657957,127.1076939,S_722,1.9,869.54,O_2689
37.26657957,127.1076939,S_722,0.31,84.0,O_2690
37.26657957,127.1076939,S_722,5.17,1776.67,O_2691
37.26657957,127.1076939,S_722,0.1,42.35,O_2692
37.26657957,127.1076939,S_722,0.4,240.0,O_2693
37.26657957,127.1076939,S_722,0.15,171.12,O_2694
37.55377136,126.8709657,S_241,0.25,168.0,O_2695
37.55377136,126.8709657,S_241,0.27,251.0,O_2696
37.55377136,126.8709657,S_241,0.68,480.0,O_2697
37.55377136,126.8709657,S_241,0.2,187.2,O_2698
37.55377136,126.8709657,S_241,0.35,210.0,O_2699
37.55377136,126.8709657,S_241,0.16,24.75,O_2700
37.55377136,126.8709657,S_241,0.22,22.23,O_2701
37.56336849,126.9078957,S_220,0.28,216.48,O_2702
37.56336849,126.9078957,S_220,0.52,296.9,O_2703
37.56336849,126.9078957,S_220,0.25,192.88,O_2704
37.49673391,126.7875099,S_745,0.57,124.85,O_2705
37.49673391,126.7875099,S_745,1.1,550.0,O_2706
37.49673391,126.7875099,S_745,0.36,90.0,O_2707
37.49673391,126.7875099,S_745,0.29,193.38,O_2708
38.18294289,127.106953,S_1125,0.11,104.35,O_2709
38.18294289,127.106953,S_1125,0.23,47.48,O_2710
37.45212158,127.1689239,S_677,0.61,432.0,O_2711
37.45212158,127.1689239,S_677,0.1,40.0,O_2712
37.45212158,127.1689239,S_677,0.42,284.51,O_2713
37.45212158,127.1689239,S_677,0.16,111.8,O_2714
37.45212158,127.1689239,S_677,6.64,0.46,O_2715
37.45212158,127.1689239,S_677,0.11,120.0,O_2716
37.45212158,127.1689239,S_677,0.81,227.85,O_2717
37.45212158,127.1689239,S_677,0.34,350.0,O_2718
37.45212158,127.1689239,S_677,5.02,1462.37,O_2719
37.4859944,126.8538383,S_272,0.15,19.19,O_2720
37.4859944,126.8538383,S_272,2.83,1279.65,O_2721
37.4859944,126.8538383,S_272,0.5,149.76,O_2722
37.4859944,126.8538383,S_272,0.21,24.0,O_2723
37.4859944,126.8538383,S_272,3.83,3613.48,O_2724
37.4859944,126.8538383,S_272,4.27,2186.3,O_2725
37.3015797,127.117447,S_727,0.15,54.0,O_2726
37.3015797,127.117447,S_727,0.59,90.84,O_2727
37.3015797,127.117447,S_727,1.12,1238.0,O_2728
37.3015797,127.117447,S_727,0.39,146.6,O_2729
37.75302558,126.746896,S_921,0.1,44.52,O_2730
37.75302558,126.746896,S_921,0.48,190.0,O_2731
37.75302558,126.746896,S_921,0.38,252.0,O_2732
37.75302558,126.746896,S_921,0.13,10.5,O_2733
37.75302558,126.746896,S_921,0.25,250.22,O_2734
37.75302558,126.746896,S_921,1.57,951.75,O_2735
37.75302558,126.746896,S_921,0.1,62.68,O_2736
37.75302558,126.746896,S_921,2.78,1619.47,O_2737
37.49537321,127.0332838,S_369,5.0,480.0,O_2738
37.49537321,127.0332838,S_369,0.67,269.64,O_2739
37.49537321,127.0332838,S_369,4.98,2799.87,O_2740
37.48228851,126.6426455,S_442,0.1,100.0,O_2741
37.48228851,126.6426455,S_442,0.12,30.0,O_2742
37.48228851,126.6426455,S_442,1.18,400.7,O_2743
37.48228851,126.6426455,S_442,0.13,30.98,O_2744
37.48228851,126.6426455,S_442,0.11,30.0,O_2745
37.48228851,126.6426455,S_442,1.57,1348.36,O_2746
37.48228851,126.6426455,S_442,0.31,20.36,O_2747
37.48228851,126.6426455,S_442,0.42,252.0,O_2748
37.28124581,126.8187163,S_839,0.22,154.48,O_2749
37.96127414,127.3172856,S_1047,4.31,1310.08,O_2750
37.96127414,127.3172856,S_1047,4.91,4078.07,O_2751
37.96127414,127.3172856,S_1047,3.32,2390.47,O_2752
37.96127414,127.3172856,S_1047,0.16,133.0,O_2753
37.40920979,126.8994447,S_806,0.81,468.54,O_2754
37.70190913,126.8271794,S_646,0.24,60.04,O_2755
37.70190913,126.8271794,S_646,0.14,27.89,O_2756
37.70190913,126.8271794,S_646,3.0,720.0,O_2757
37.70190913,126.8271794,S_646,0.19,87.82,O_2758
37.70190913,126.8271794,S_646,0.86,424.22,O_2759
37.70190913,126.8271794,S_646,0.13,8.4,O_2760
37.70190913,126.8271794,S_646,0.15,72.0,O_2761
